ritz_wl_air(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	g_i	g_k	Type	
"568.02404"	"8.4e+04"	E	"4.18636440"	"6.36848691"	5	7		
"568.65296"	"6.71e+06"	B+	"4.54850612"	"6.72821528"	9	11		
"569.14964"	"6.7e+06"	E	"4.30127816"	"6.47908516"	3	1		
"569.60886"	"4.35e+05"	C+	"4.54850612"	"6.72455738"	9	9		
"569.80200"	"1.6e+05"	E	"3.63977237"	"5.81508605"	5	3		
"570.15436"	"1.78e+05"	C+	"2.55917148"	"4.73314079"	9	7		
"570.23476"	"6.3e+04"	E	"3.63977237"	"5.81343520"	5	5		
"570.54640"	"3.01e+06"	B	"4.30127816"	"6.47375371"	3	3		
"570.59918"	"6.1e+06"	D	"4.60759327"	"6.77986785"	7	9		
"570.70492"	"1.0e+05"	E	"3.64164057"	"5.81351269"	7	9		
"570.80936"	"5.3e+05"	E	"4.43461275"	"6.60608750"	9	11		
"570.93776"	"2.13e+06"	B	"3.36825640"	"5.53924278"	9	9		
"571.18483"	"1.5e+06"	E	"4.28330826"	"6.45335558"	5	5		
"571.21309"	"2.99e+05"	B	"3.41695281"	"5.58689276"	5	7		
"571.78322"	"5.4e+06"	D	"4.28434800"	"6.45212430"	1	3		
"573.17616"	"1.6e+06"	D	"4.25622280"	"6.41873101"	7	7		
"574.18474"	"8.59e+05"	C	"4.25622280"	"6.41493251"	7	5		
"574.29603"	"6.2e+04"	E	"4.17769679"	"6.33598817"	11	11		
"574.79536"	"8.8e+05"	E	"4.60759327"	"6.76400977"	7	9		
"575.31220"	"8.26e+06"	B	"4.26045326"	"6.41493251"	3	5		
"575.44023"	"6.5e+04"	E	"3.64164057"	"5.79564049"	7	7		
"576.03436"	"1.5e+05"	E	"3.64164057"	"5.79341882"	7	5		
"576.24128"	"1.3e+05"	E	"3.64164057"	"5.79264615"	7	9		
"576.29918"	"9.6e+06"	D	"4.20888328"	"6.35967275"	5	7		
"577.50802"	"1.12e+06"	C+	"4.22036211"	"6.36664959"	9	9		
"577.84527"	"1.06e+04"	C	"2.58810592"	"4.73314079"	7	7		
"578.05994"	"7.6e+04"	E	"3.24096914"	"5.38520741"	7	7		
"578.46577"	"6.50e+04"	C+	"3.39650880"	"5.53924278"	7	9		
"579.10170"	"1.29e+05"	D+	"3.21118938"	"5.35157038"	9	9		
"579.39144"	"6.1e+05"	E	"4.22036211"	"6.35967275"	9	7		
"579.81710"	"5.7e+05"	E	"3.92860683"	"6.06634697"	5	5		
"580.40340"	"1.6e+05"	E	"3.88160368"	"6.01718438"	9	7		
"580.44633"	"2.8e+05"	E	"4.28330826"	"6.41873101"	5	7		
"580.67249"	"2.7e+06"	D	"4.60759327"	"6.74218434"	7	7		
"580.92171"	"4.5e+05"	E	"3.88350907"	"6.01718438"	7	7		
"581.48069"	"4.6e+05"	E	"4.28330826"	"6.41493251"	5	5		
"581.52168"	"1.0e+05"	E	"4.15435379"	"6.28582776"	7	5		
"581.63725"	"4.49e+06"	B	"4.54850612"	"6.67955657"	9	11		
"583.83715"	"2.0e+05"	E	"3.94332623"	"6.06634697"	7	5		
"585.22181"	"1.1e+06"	E	"4.54850612"	"6.66650376"	9	9		
"585.50752"	"7.19e+05"	B	"4.60759327"	"6.72455738"	7	9		
"585.60877"	"1.83e+06"	C	"4.29441489"	"6.41101300"	5	5		
"587.94874"	"2.1e+05"	E	"4.60695104"	"6.71512541"	5	7		
"588.38163"	"1.9e+06"	D	"3.95972364"	"6.06634697"	3	5		
"590.56710"	"1.1e+07"	D	"4.65203107"	"6.75085864"	5	3		
"590.99722"	"4.49e+04"	C+	"3.21118938"	"5.30848946"	9	11		
"591.62470"	"2.15e+04"	B	"2.45343044"	"4.54850612"	9	9		
"592.77884"	"5.4e+06"	E	"4.65203107"	"6.74302768"	5	3		
"592.96758"	"1.1e+06"	E	"4.54850612"	"6.63883718"	9	7		
"593.46542"	"2.0e+06"	D	"3.92860683"	"6.01718438"	5	7		
"595.27177"	"1.5e+06"	D	"3.98410712"	"6.06634697"	5	5		
"595.66934"	"5.15e+02"	B+	"0.85899575"	"2.93984587"	11	9		
"601.22095"	"1.69e+04"	C+	"2.22271209"	"4.28434800"	3	1		
"602.70506"	"1.36e+06"	C+	"4.07581091"	"6.13237029"	9	11		
"606.54814"	"1.07e+06"	B	"2.60850194"	"4.65203107"	5	5		
"607.90074"	"2.9e+06"	E	"4.65203107"	"6.69101333"	5	5		
"608.27099"	"1.61e+04"	B	"2.22271209"	"4.26045326"	3	3		
"608.52576"	"6.99e+04"	D+	"2.75857762"	"4.79546566"	7	5		
"609.36422"	"1.2e+06"	E	"4.60759327"	"6.64167865"	7	5		
"609.43725"	"7.3e+05"	E	"4.65203107"	"6.68587270"	5	3		
"609.66638"	"3.4e+05"	E	"3.98410712"	"6.01718438"	5	7		
"610.32931"	"1.52e+06"	C	"4.73314079"	"6.76400977"	7	9		
"612.02457"	"2.12e+01"	B+	"0.91460217"	"2.93984587"	9	9		
"612.79059"	"7.87e+05"	D+	"4.14264893"	"6.16536100"	7	9		
"613.66146"	"1.01e+06"	B	"2.45343044"	"4.47327202"	9	7		
"613.69936"	"6.62e+04"	B	"2.19786640"	"4.21758325"	5	3		
"613.76910"	"1.00e+06"	B	"2.58810592"	"4.60759327"	7	7		
"614.17305"	"1.23e+06"	B	"3.60252504"	"5.62068415"	7	5		
"614.78340"	"5.37e+05"	C+	"4.07581091"	"6.09196644"	9	7		
"615.16170"	"1.77e+04"	B	"2.17594512"	"4.19086081"	7	5		
"615.77276"	"1.2e+06"	D	"4.07581091"	"6.08872711"	9	9		
"616.35434"	"8.44e+03"	C+	"2.19786640"	"4.20888328"	5	5		
"616.53595"	"6.54e+05"	C+	"4.14264893"	"6.15307342"	7	9		
"617.33340"	"2.31e+05"	B	"2.22271209"	"4.23053960"	3	1		
"618.02019"	"5.59e+04"	D+	"2.72754450"	"4.73314079"	9	7		
"618.79889"	"4.1e+05"	E	"3.94332623"	"5.94639870"	7	9		
"619.15572"	"7.41e+05"	C+	"2.43269470"	"4.43461275"	11	9		
"620.03122"	"9.06e+04"	C+	"2.60850194"	"4.60759327"	5	7		
"621.34291"	"1.90e+05"	D+	"2.22271209"	"4.21758325"	3	3		
"621.51431"	"1.18e+06"	C+	"4.18636440"	"6.18068544"	5	7		
"621.92802"	"1.27e+05"	B	"2.19786640"	"4.19086081"	5	5		
"622.92256"	"8.97e+04"	D+	"2.84504259"	"4.83485507"	3	3		
"623.07219"	"9.99e+05"	B	"2.55917148"	"4.54850612"	9	9		
"623.26400"	"3.42e+06"	B	"3.65369332"	"5.64241573"	5	3		
"624.06459"	"2.30e+04"	D+	"2.22271209"	"4.20888328"	3	5		
"624.63177"	"3.24e+06"	B	"3.60252504"	"5.58689276"	7	7		
"625.25546"	"3.19e+05"	B	"2.40407444"	"4.38646275"	13	11		
"625.42574"	"2.13e+05"	C+	"2.27860466"	"4.26045326"	5	3		
"625.63608"	"7.40e+04"	C	"2.45343044"	"4.43461275"	9	9		
"626.51320"	"6.84e+04"	B	"2.17594512"	"4.15435379"	7	7		
"627.02231"	"1.39e+05"	D	"2.85805275"	"4.83485507"	1	3		
"627.12776"	"3.05e+04"	C+	"3.33201954"	"5.30848946"	11	11		
"628.06167"	"6.26e+02"	B+	"0.85899575"	"2.83252676"	11	11		
"629.77923"	"6.12e+04"	B	"2.22271209"	"4.19086081"	3	5		
"630.14996"	"6.43e+06"	B	"3.65369332"	"5.62068415"	5	5		
"631.14991"	"2.42e+04"	C+	"2.83159117"	"4.79546566"	5	5		
"631.53056"	"1.40e+06"	C	"4.14264893"	"6.10533975"	7	7		
"631.58107"	"4.0e+05"	D	"4.07581091"	"6.03834476"	9	9		
"631.80176"	"3.75e+05"	D+	"2.45343044"	"4.41527878"	9	7		
"632.26847"	"6.95e+04"	C+	"2.58810592"	"4.54850612"	7	9		
"633.08475"	"6.4e+05"	E	"4.73314079"	"6.69101333"	7	5		
"633.53296"	"1.58e+05"	C+	"2.19786640"	"4.15435379"	5	7		
"633.68231"	"7.71e+06"	B	"3.68638944"	"5.64241573"	3	3		
"633.88755"	"5.1e+06"	D	"4.79546566"	"6.75085864"	5	3		
"634.41475"	"1.80e+04"	B	"2.43269470"	"4.38646275"	11	11		
"635.38355"	"7.87e+00"	B+	"0.91460217"	"2.86539125"	9	7		
"635.50278"	"1.69e+05"	C	"2.84504259"	"4.79546566"	3	5		
"635.86321"	"5.19e+05"	C+	"4.14264893"	"6.09196644"	7	7		
"635.86960"	"4.32e+02"	A	"0.85899575"	"2.80829367"	11	13		
"636.28755"	"2.8e+05"	E	"4.18636440"	"6.13438193"	5	7		
"636.43637"	"2.1e+06"	E	"4.79546566"	"6.74302768"	5	3		
"638.07429"	"1.38e+06"	C	"4.18636440"	"6.12892712"	5	5		
"639.36001"	"4.81e+05"	C	"2.43269470"	"4.37135106"	11	9		
"640.00000"	"9.27e+06"	B	"3.60252504"	"5.53924278"	7	9		
"640.03163"	"8.69e+02"	C+	"0.91460217"	"2.85122419"	9	9		
"640.80171"	"3.12e+06"	B	"3.68638944"	"5.62068415"	3	5		
"641.16477"	"4.43e+06"	B	"3.65369332"	"5.58689276"	5	7		
"641.99484"	"1.2e+07"	D	"4.73314079"	"6.66384071"	7	7		
"642.13496"	"3.04e+05"	B	"2.27860466"	"4.20888328"	5	5		
"643.08447"	"1.77e+05"	B	"2.17594512"	"4.10337372"	7	9		
"646.27121"	"9.70e+04"	C	"0.91460217"	"2.83252676"	9	11		
"646.27255"	"5.60e+04"	C	"2.45343044"	"4.37135106"	9	9		
"646.91918"	"8.3e+06"	E	"4.83485507"	"6.75085864"	3	3		
"647.56236"	"2.60e+04"	C	"2.55917148"	"4.47327202"	9	7		
"648.18695"	"3.29e+04"	B	"2.27860466"	"4.19086081"	5	5		
"649.49801"	"7.66e+05"	B	"2.40407444"	"4.31247059"	13	11		
"649.57410"	"6.4e+06"	E	"4.83485507"	"6.74302768"	3	3		
"649.64653"	"7.8e+06"	E	"4.79546566"	"6.70342551"	5	5		
"649.89380"	"4.64e+02"	B+	"0.95815732"	"2.86539125"	7	7		
"651.83654"	"1.13e+05"	D+	"2.83159117"	"4.73314079"	5	7		
"653.39277"	"1.2e+06"	E	"4.55852281"	"6.45554341"	7	5		
"654.62373"	"9.06e+05"	C	"2.75857762"	"4.65203107"	7	5		
"656.92138"	"6.0e+06"	D	"4.73314079"	"6.61997175"	7	9		
"657.42263"	"3.06e+02"	B+	"0.99011115"	"2.87550352"	5	5		
"657.50154"	"4.30e+04"	C+	"2.58810592"	"4.47327202"	7	7		
"658.12089"	"3.58e+02"	C+	"1.48486439"	"3.36825640"	9	9		
"659.29121"	"7.37e+05"	C+	"2.72754450"	"4.60759327"	9	7		
"659.38692"	"5.28e+04"	B	"2.43269470"	"4.31247059"	11	11		
"659.75589"	"2.0e+06"	E	"4.79546566"	"6.67419029"	5	7		
"660.91094"	"3.45e+04"	C+	"2.55917148"	"4.43461275"	9	9		
"662.50212"	"2.34e+02"	B+	"1.01105568"	"2.88199261"	3	3		
"663.37483"	"3.44e+06"	C+	"4.55852281"	"6.42699840"	7	7		
"664.80793"	"3.64e+01"	B+	"1.01105568"	"2.87550352"	3	5		
"666.34408"	"4.98e+05"	B	"2.42419831"	"4.28434800"	3	1		
"666.77099"	"1.66e+05"	C+	"4.58438864"	"6.44334733"	7	7		
"667.79848"	"6.34e+05"	B	"2.69240763"	"4.54850612"	11	9		
"669.91409"	"1.68e+05"	C+	"4.59311043"	"6.44334733"	9	7		
"670.35656"	"1.8e+04"	D	"2.75857762"	"4.60759327"	7	7		
"673.95201"	"3.37e+02"	C	"1.55735733"	"3.39650880"	7	7		
"675.01511"	"1.17e+05"	B	"2.42419831"	"4.26045326"	3	3		
"675.27067"	"3.05e+06"	B	"4.63819369"	"6.47375371"	3	3		
"678.68581"	"2.0e+05"	E	"4.19086081"	"6.01718438"	5	7		
"679.32579"	"7.58e+04"	B	"4.07581091"	"5.90041395"	9	9		
"680.39990"	"1.53e+06"	B	"4.65203107"	"6.47375371"	5	3		
"680.42704"	"2.46e+05"	B	"4.58438864"	"6.40603863"	7	9		
"680.68426"	"1.2e+05"	E	"2.72754450"	"4.54850612"	9	9		
"681.02619"	"2.12e+06"	C+	"4.60695104"	"6.42699840"	5	7		
"682.03710"	"1.5e+06"	E	"4.63819369"	"6.45554341"	3	5		
"682.85917"	"3.7e+06"	D	"4.63819369"	"6.45335558"	3	5		
"683.70052"	"3.26e+05"	B	"4.59311043"	"6.40603863"	9	9		
"683.98296"	"7.1e+03"	E	"2.55917148"	"4.37135106"	9	9		
"684.13382"	"3.4e+06"	D	"4.60695104"	"6.41873101"	5	7		
"684.26854"	"2.4e+06"	E	"4.63819369"	"6.44961696"	3	3		
"684.36550"	"2.6e+06"	D	"4.54850612"	"6.35967275"	9	7		
"685.48233"	"1.53e+05"	B	"4.59311043"	"6.40132623"	9	11		
"685.51607"	"2.86e+06"	C	"4.55852281"	"6.36664959"	7	9		
"685.81479"	"3.33e+06"	C+	"4.60759327"	"6.41493251"	7	5		
"688.57545"	"2.1e+06"	E	"4.65203107"	"6.45212430"	5	3		
"691.66796"	"6.2e+05"	D	"4.15435379"	"5.94639870"	7	9		
"694.52038"	"9.11e+04"	B	"2.42419831"	"4.20888328"	3	5		
"696.30211"	"8.97e+05"	C	"4.18636440"	"5.96648265"	5	7		
"697.19318"	"1.25e+04"	C	"3.01762252"	"4.79546566"	7	5		
"697.88502"	"1.44e+05"	B	"2.48437256"	"4.26045326"	1	3		
"699.98831"	"4.7e+05"	D	"4.10337372"	"5.87411777"	9	9		
"700.06145"	"8.00e+04"	C	"4.14264893"	"5.91320801"	7	7		
"701.63901"	"1.2e+06"	D	"4.15435379"	"5.92093198"	7	7		
"702.29520"	"1.7e+06"	D	"4.19086081"	"5.95578840"	5	5		
"702.40617"	"9.30e+04"	D+	"4.07581091"	"5.84045966"	9	9		
"702.46407"	"2.25e+06"	C	"4.55852281"	"6.32302612"	7	5		
"703.82200"	"2.5e+06"	D	"4.21758325"	"5.97868220"	3	3		
"706.84088"	"8.99e+05"	D	"4.07581091"	"5.82938837"	9	7		
"709.03841"	"3.0e+06"	D	"4.23053960"	"5.97868220"	1	3		
"710.74595"	"1.20e+06"	D	"4.18636440"	"5.93030716"	5	5		
"711.21675"	"1.93e+04"	D+	"2.99035244"	"4.73314079"	9	7		
"713.09206"	"4.1e+06"	D	"4.21758325"	"5.95578840"	3	5		
"713.29863"	"3.43e+05"	D+	"4.07581091"	"5.81351269"	9	9		
"718.73165"	"8.36e+06"	C+	"4.10337372"	"5.82793998"	9	11		
"718.91482"	"3.66e+04"	D+	"3.07133880"	"4.79546566"	3	5		
"720.71116"	"9.82e+05"	C	"4.07581091"	"5.79564049"	9	7		
"722.36573"	"1.13e+05"	D+	"3.01725044"	"4.73314079"	5	7		
"729.28294"	"1.10e+06"	C	"4.55852281"	"6.25813812"	7	9		
"730.79307"	"5.25e+05"	C+	"4.14264893"	"5.83875215"	7	7		
"732.06799"	"9.67e+05"	C	"4.55852281"	"6.25167222"	7	9		
"740.16827"	"1.80e+06"	C	"4.18636440"	"5.86098438"	5	3		
"741.86664"	"1.02e+06"	C+	"4.14264893"	"5.81343520"	7	5		
"751.10182"	"1.35e+07"	B	"4.17769679"	"5.82793998"	11	11		
"758.37876"	"3.02e+05"	D+	"3.01762252"	"4.65203107"	7	5		
"765.37584"	"2.96e+06"	C	"4.79546566"	"6.41493251"	5	5		
"766.42933"	"3.37e+05"	D+	"2.99035244"	"4.60759327"	9	7		
"771.03627"	"7.86e+05"	C+	"4.22036211"	"5.82793998"	9	11		
"772.32068"	"3.86e+03"	B	"2.27860466"	"3.88350907"	5	7		
"774.82694"	"2.19e+05"	C	"2.94879294"	"4.54850612"	11	9		
"791.28657"	"1.68e+02"	A	"0.85899575"	"2.42543332"	11	9		
"794.10873"	"1.82e+05"	C+	"3.27398440"	"4.83485507"	3	3		
"807.51490"	"1.19e+02"	B+	"0.91460217"	"2.44955978"	9	7		
"820.41017"	"9.76e+00"	B+	"0.91460217"	"2.42543332"	9	9		
"822.03770"	"1.69e+07"	C+	"4.32010008"	"5.82793998"	13	11		
"823.91268"	"1.30e+04"	C+	"2.42419831"	"3.92860683"	3	5		
"829.35125"	"1.41e+05"	D+	"3.30092244"	"4.79546566"	5	5		
"832.70549"	"9.57e+05"	B	"2.19786640"	"3.68638944"	5	3		
"836.56315"	"1.69e+05"	C	"3.25148176"	"4.73314079"	7	7		
"838.77711"	"6.09e+05"	B	"2.17594512"	"3.65369332"	7	5		
"846.84060"	"2.63e+05"	B	"2.22271209"	"3.68638944"	3	3		
"851.40714"	"1.09e+05"	B	"2.19786640"	"3.65369332"	5	5		
"851.51092"	"1.11e+05"	B	"3.01762252"	"4.47327202"	7	7		
"852.66690"	"1.77e+06"	C	"4.91297355"	"6.36664959"	9	9		
"858.22581"	"7.40e+04"	C	"2.99035244"	"4.43461275"	9	9		
"859.88280"	"6.69e+05"	B	"4.38646275"	"5.82793998"	11	11		
"861.18033"	"1.27e+06"	C+	"2.84504259"	"4.28434800"	3	1		
"862.16007"	"3.89e+04"	D+	"2.94879294"	"4.38646275"	11	11		
"866.18993"	"5.16e+05"	C+	"2.22271209"	"3.65369332"	3	5		
"867.47457"	"6.17e+05"	C	"2.83159117"	"4.26045326"	5	3		
"868.86233"	"7.74e+05"	B	"2.17594512"	"3.60252504"	7	7		
"869.94548"	"4.08e+06"	D+	"4.95563019"	"6.38043390"	7	9		
"871.31875"	"3.33e+04"	C	"2.94879294"	"4.37135106"	11	9		
"875.71869"	"3.52e+05"	C	"2.84504259"	"4.26045326"	3	3		
"879.05209"	"3.20e+06"	C	"4.98804995"	"6.39809335"	5	7		
"880.46243"	"1.67e+04"	B	"2.27860466"	"3.68638944"	5	3		
"882.42195"	"3.53e+05"	C	"2.19786640"	"3.60252504"	5	7		
"883.84282"	"3.83e+05"	C	"2.85805275"	"4.26045326"	1	3		
"892.90753"	"3.57e+06"	C+	"5.08559017"	"6.47375371"	5	3		
"897.54015"	"5.59e+04"	C	"2.99035244"	"4.37135106"	9	9		
"899.95558"	"1.06e+06"	D+	"2.83159117"	"4.20888328"	5	5		
"901.05922"	"1.83e+04"	C+	"2.60850194"	"3.98410712"	5	5		
"901.20754"	"4.46e+06"	C	"4.99127081"	"6.36664959"	11	9		
"908.83178"	"2.17e+05"	D	"2.84504259"	"4.20888328"	3	5		
"908.94044"	"1.55e+05"	D+	"2.94879294"	"4.31247059"	11	11		
"911.88808"	"1.23e+05"	D+	"2.83159117"	"4.19086081"	5	5		
"914.61276"	"1.79e+04"	C+	"2.58810592"	"3.94332623"	7	7		
"921.00241"	"6.20e+04"	D+	"2.84504259"	"4.19086081"	3	5		
"924.65573"	"1.80e+04"	B	"2.58810592"	"3.92860683"	7	5		
"925.90056"	"1.54e+06"	D+	"4.91297355"	"6.25167222"	9	9		
"935.94104"	"1.50e+04"	B	"2.55917148"	"3.88350907"	9	7		
"936.23598"	"7.66e+03"	D+	"2.27860466"	"3.60252504"	5	7		
"937.28957"	"2.05e+04"	C+	"2.55917148"	"3.88160368"	9	9		
"940.11129"	"2.64e+06"	C	"5.03306811"	"6.35153108"	9	11		
"941.40423"	"3.98e+06"	D+	"5.06378173"	"6.38043390"	7	9		
"944.38015"	"6.39e+06"	C	"5.08559017"	"6.39809335"	5	7		
"956.99078"	"2.50e+06"	C	"4.99127081"	"6.28647868"	11	11		
"962.64964"	"4.51e+06"	D+	"5.03306811"	"6.32066224"	9	9		
"973.85727"	"7.64e+06"	D+	"4.99127081"	"6.26404671"	11	13		
"976.33806"	"5.42e+06"	C	"5.09954435"	"6.36908625"	3	5		
"986.17339"	"5.49e+06"	D+	"5.06378173"	"6.32066224"	7	9		
"988.90353"	"2.22e+06"	D+	"5.03306811"	"6.28647868"	9	11		
